area,aspect,floe1_theta,floe2_theta,recovered_theta,minimum_sd,true_theta,perimeter
500.0,1.5,-11.426607725957203,-11.71371517035899,-1.0,1.0,-0.28710744440178715,86
500.0,1.5,22.48344506229774,-10.144290784663792,-33.0,21.0,-32.62773584696153,86
500.0,1.5,-19.73327945836749,-19.888049615057557,-1.0,0.0,-0.15477015669006633,86
500.0,1.5,21.731461837724847,-21.54247100884188,-43.0,24.0,-43.27393284656672,86
500.0,1.5,-2.935176621065506,4.131909122318191,10.0,37.0,7.067085743383697,86
500.0,1.5,11.339350544554577,19.743544269730034,9.0,20.0,8.404193725175457,86
500.0,1.5,-17.009868513811327,13.965806811695224,29.0,27.0,30.97567532550655,86
500.0,1.5,-13.202890720191483,4.136785324906213,19.0,18.0,17.339676045097697,86
500.0,1.5,11.17762804562948,-14.471039790366245,-27.0,18.0,-25.648667835995724,86
500.0,1.5,-0.041353593631188734,8.878665630682182,10.0,8.0,8.920019224313371,86
500.0,1.5,-12.807051941549389,-17.397847728941468,-5.0,22.0,-4.590795787392079,86
500.0,1.5,19.97017479948297,1.6549614699482018,-20.0,0.0,-18.315213329534767,86
500.0,1.5,-20.88006179870979,8.436263096680092,28.0,22.0,29.316324895389883,86
500.0,1.5,3.9699524749363597,0.10545284152994772,-4.0,1.0,-3.864499633406412,86
500.0,1.5,-8.739794508568483,17.83811821711165,27.0,18.0,26.577912725680132,86
500.0,1.5,-1.2964100077136775,-10.814502942982223,-9.0,13.0,-9.518092935268545,86
500.0,1.5,1.0081474133702346,0.3682743512746961,-2.0,0.0,-0.6398730620955385,86
500.0,1.5,4.679057323047047,17.8439408765824,13.0,19.0,13.164883553535354,86
500.0,2.0,21.15582142724026,-17.757610213841993,-39.0,23.0,-38.913431641082255,92
500.0,2.0,20.83716962913868,-5.147622901556451,-26.0,29.0,-25.98479253069513,92
500.0,2.0,-9.532202924813085,-7.975583828874408,-1.0,16.0,1.556619095938677,92
500.0,2.0,11.553015366587035,-14.52865664158875,-25.0,23.0,-26.081672008175786,92
500.0,2.0,6.786641908226035,14.97912516224234,9.0,25.0,8.192483254016306,92
500.0,2.0,-9.394008992884864,-7.552882628220071,-1.0,20.0,1.8411263646647926,92
500.0,2.0,16.986294432698134,17.1761287290799,-1.0,3.0,0.18983429638176474,92
500.0,2.0,-4.171224256607211,-0.9764901271141935,4.0,3.0,3.194734129493017,92
500.0,2.0,-10.327816004438183,-12.027089645527955,-1.0,19.0,-1.6992736410897713,92
500.0,2.0,-12.329402507910057,-11.883322979403422,-1.0,6.0,0.446079528506635,92
500.0,2.0,-5.032158982688511,7.599209353222745,12.0,21.0,12.631368335911256,92
500.0,2.0,-19.60023344761125,9.164079183579297,30.0,30.0,28.764312631190545,92
500.0,2.0,-17.440424064266367,6.231318264043413,25.0,26.0,23.67174232830978,92
500.0,2.0,-8.173473809733844,15.416209380118207,22.0,25.0,23.589683189852053,92
500.0,2.0,7.723970191708982,-0.7643530636658724,-8.0,4.0,-8.488323255374855,92
500.0,2.0,-3.4035943943157587,12.252328870942453,15.0,23.0,15.655923265258211,92
500.0,2.0,-16.031316008484072,-9.177693894782092,7.0,23.0,6.853622113701981,92
500.0,2.0,20.09976595331519,-6.263785399921717,-26.0,18.0,-26.363551353236904,92
500.0,2.0,-6.638079770226731,-20.285325096806343,-13.0,23.0,-13.647245326579611,92
500.0,2.0,11.566317032146078,15.344982551995457,4.0,22.0,3.7786655198493797,92
500.0,2.0,16.63004903294969,-17.395717918951476,-35.0,19.0,-34.02576695190116,92
500.0,2.0,-18.779560594555285,-5.3742559117172215,14.0,19.0,13.405304682838064,92
500.0,2.0,19.579044287421034,4.203985246671534,-16.0,19.0,-15.3750590407495,92
500.0,2.0,2.3366032706700643,1.0225407771825994,-2.0,8.0,-1.314062493487465,92
500.0,2.0,-8.32208516290168,-12.255557902598893,-4.0,21.0,-3.933472739697214,92
500.0,2.0,6.3468798877569075,2.210632936790309,-6.0,10.0,-4.136246950966599,92
500.0,2.0,-10.289845916040225,16.99921638549178,28.0,26.0,27.289062301532006,92
500.0,2.0,6.461458538036167,-16.50647089856579,-23.0,23.0,-22.967929436601956,92
500.0,2.0,-15.94259198635434,16.78946842077675,33.0,16.0,32.73206040713109,92
500.0,2.0,6.165621942130632,-19.4759897866716,-26.0,20.0,-25.641611728802232,92
500.0,2.0,18.36474418190381,-15.256297802855546,-34.0,21.0,-33.62104198475936,92
500.0,2.0,-10.500659477572809,9.471730869969257,21.0,20.0,19.972390347542067,92
500.0,2.0,8.681961558457338,16.095650009601204,8.0,22.0,7.413688451143866,92
500.0,2.0,-8.670038636801753,-4.100034140176697,6.0,29.0,4.570004496625056,92
500.0,2.0,11.617739493198112,-12.80373446707512,-25.0,17.0,-24.421473960273232,92
500.0,2.0,-20.96595095673504,11.432922412831296,33.0,19.0,32.39887336956633,92
500.0,2.0,-16.16344640850565,-1.3117291693136695,16.0,0.0,14.85171723919198,92
500.0,2.0,22.153506457874233,6.514859872524382,-16.0,23.0,-15.63864658534985,92
500.0,2.0,-7.339789223756565,-8.737447195664313,-1.0,12.0,-1.3976579719077478,92
500.0,2.0,-21.25637789914665,21.91274207152521,45.0,27.0,43.16911997067186,92
500.0,2.0,10.341915525270256,-14.342804190688835,-25.0,25.0,-24.68471971595909,92
500.0,2.0,-12.55971886089744,5.31634588863223,18.0,21.0,17.87606474952967,92
500.0,2.0,16.601824558415025,0.33437200678924306,-17.0,5.0,-16.26745255162578,92
500.0,2.0,-9.417095540430305,-6.678541170150651,3.0,23.0,2.7385543702796538,92
500.0,2.0,12.670025645899324,17.360268997538455,4.0,26.0,4.690243351639131,92
500.0,2.0,-15.40256006141773,21.120315688745652,38.0,24.0,36.52287575016338,92
500.0,2.0,-18.858523988044066,-9.52243279116825,10.0,15.0,9.336091196875817,92
500.0,2.0,-8.989497809534381,12.799966167501294,22.0,20.0,21.789463977035673,92
500.0,2.0,-12.651374628299822,3.380808530417873,15.0,22.0,16.032183158717693,92
500.0,2.0,-16.544311544314937,-13.8509074281111,3.0,26.0,2.693404116203837,92
500.0,2.0,-13.717726359859155,-13.899943489685501,-1.0,0.0,-0.18221712982634664,92
500.0,2.0,-20.834761173479663,-12.955604467256757,8.0,22.0,7.879156706222906,92
500.0,2.0,19.62355466633059,21.082504294712592,-1.0,12.0,1.4589496283820012,92
500.0,2.0,-13.75556203134271,-2.8530782629885305,13.0,21.0,10.902483768354179,92
500.0,2.0,-16.790453074245878,10.919631703649454,28.0,19.0,27.710084777895332,92
500.0,2.0,-20.796662723681585,-2.722964195286889,20.0,22.0,18.073698528394697,92
500.0,2.0,0.15763018667612205,-20.67403287851431,-21.0,5.0,-20.831663065190433,92
500.0,2.0,10.226312948740683,-5.21009967315969,-15.0,21.0,-15.436412621900374,92
500.0,2.0,-13.26921107226347,10.244540493395164,22.0,27.0,23.513751565658634,92
500.0,2.0,7.828843454196191,14.868879126346966,8.0,25.0,7.0400356721507755,92
500.0,2.0,21.467038076715948,11.717097090421689,-11.0,19.0,-9.74994098629426,92
500.0,2.0,-15.552785170414797,21.892612448995727,38.0,22.0,37.44539761941053,92
500.0,2.0,16.759423412371703,-20.42409686219264,-36.0,24.0,-37.183520274564344,92
500.0,2.0,21.625773331650066,8.256448624777063,-14.0,21.0,-13.369324706873003,92
500.0,2.0,-10.704269733953668,0.6728915514329159,11.0,3.0,11.377161285386583,92
500.0,2.0,13.909152014187717,6.963068194391552,-9.0,29.0,-6.946083819796165,92
500.0,2.0,15.195617038289374,7.77386056278632,-9.0,26.0,-7.421756475503054,92
500.0,2.0,-16.034226278214305,-16.933562416356246,-1.0,10.0,-0.8993361381419405,92
500.0,2.0,16.787683676418236,1.0780939572228099,-17.0,3.0,-15.709589719195426,92
500.0,2.0,-6.387483682964642,-18.12349907797594,-12.0,25.0,-11.736015395011297,92
500.0,2.0,-20.32775335718823,9.762947221145005,31.0,25.0,30.090700578333234,92
500.0,2.0,-12.173991592780832,-12.883112741118872,-1.0,12.0,-0.7091211483380402,92
500.0,2.0,-22.299529736062627,17.069776312600144,40.0,19.0,39.36930604866277,92
500.0,2.0,16.223553825322323,-9.851259945187788,-27.0,24.0,-26.07481377051011,92
500.0,2.0,-2.703169367497329,7.466166654562586,8.0,19.0,10.169336022059914,92
500.0,2.0,7.825604144492332,-2.779665096928317,-8.0,22.0,-10.605269241420649,92
500.0,2.0,-14.094468906283064,-10.191911135386805,4.0,20.0,3.9025577708962587,92
500.0,2.0,14.488726603438057,-16.564562051820477,-29.0,20.0,-31.053288655258534,92
500.0,2.0,-10.714949109665646,7.170134895422851,19.0,23.0,17.885084005088498,92
500.0,2.0,15.388620791427334,-13.098850504724819,-28.0,22.0,-28.48747129615215,92
500.0,2.0,-16.369138360580447,-16.733347408910294,-1.0,6.0,-0.36420904832984746,92
500.0,2.0,-13.178924998454358,4.121733965430637,17.0,16.0,17.300658963884995,92
500.0,2.0,-15.796196254744656,-13.195502533259832,3.0,25.0,2.6006937214848236,92
500.0,2.0,17.457740434098774,19.657549172492725,-1.0,24.0,2.1998087383939513,92
500.0,2.0,-6.913571753414368,20.153513154722006,27.0,20.0,27.067084908136373,92
500.0,2.0,-16.115295395832767,19.569644823768066,36.0,20.0,35.68494021960083,92
500.0,2.0,2.206713732520204,-3.2280920412956493,-3.0,12.0,-5.434805773815853,92
500.0,2.0,22.150326666328233,0.5455757594993954,-22.0,0.0,-21.604750906828837,92
500.0,2.0,-11.287278969513448,-19.157906921888934,-9.0,22.0,-7.870627952375486,92
500.0,2.0,16.91121362263534,22.407187442816962,4.0,23.0,5.4959738201816215,92
500.0,2.0,6.294928051233918,-7.552045489604323,-14.0,26.0,-13.846973540838242,92
500.0,2.0,-20.73997904253993,20.512277983090218,42.0,33.0,41.25225702563014,92
500.0,2.0,-5.043533202401126,14.436441108380086,19.0,21.0,19.479974310781213,92
500.0,2.0,20.017508964251764,10.416516122606705,-11.0,17.0,-9.60099284164506,92
500.0,2.0,-11.61201854671744,-21.92644481701831,-11.0,14.0,-10.31442627030087,92
500.0,2.0,-19.000426731118875,-11.75030287264814,7.0,26.0,7.250123858470735,92
500.0,2.0,17.932062397623774,-0.06417366174545358,-18.0,0.0,-17.996236059369227,92
500.0,2.0,21.018357045077973,-8.162820722560742,-29.0,23.0,-29.181177767638715,92
500.0,2.0,2.261176530892843,-20.838354903064726,-21.0,18.0,-23.09953143395757,92
500.0,2.0,9.889228594884528,-15.488660282587363,-26.0,24.0,-25.37788887747189,92
500.0,2.0,6.888000356973282,-3.246003770821557,-11.0,23.0,-10.134004127794839,92
500.0,2.0,19.778316285339468,-0.9750932571270882,-20.0,2.0,-20.753409542466557,92
500.0,2.0,-14.141354204788664,-21.54580651823911,-8.0,21.0,-7.404452313450447,92
500.0,2.0,-16.617841832264475,19.189301101166905,36.0,16.0,35.80714293343138,92
500.0,2.0,15.198077684012228,10.114931740377525,-4.0,17.0,-5.083145943634703,92
500.0,2.0,16.62262714588931,17.36261129111287,-1.0,9.0,0.7399841452235592,92
500.0,2.0,3.9610162290246893,-0.02847594698186462,-4.0,1.0,-3.989492176006554,92
500.0,2.0,-8.847128472258742,-6.912875682246574,-1.0,20.0,1.9342527900121684,92
500.0,2.0,0.3989665055262265,-21.400332687041505,-21.0,5.0,-21.79929919256773,92
500.0,2.0,7.358620392726813,-4.103282319981364,-12.0,16.0,-11.461902712708177,92
500.0,2.0,17.127823469935826,11.199994748140744,-5.0,22.0,-5.927828721795082,92
500.0,2.0,-21.759436275433156,-5.444418132905178,17.0,24.0,16.31501814252798,92
500.0,2.0,-13.13186771327054,-18.67024840548188,-5.0,25.0,-5.538380692211339,92
500.0,2.0,-14.012629239619358,16.078882924541503,29.0,21.0,30.09151216416086,92
500.0,2.0,3.5120582772429825,-20.46433058220372,-24.0,21.0,-23.9763888594467,92
500.0,2.0,-10.888380656939985,4.292106467749812,15.0,18.0,15.180487124689797,92
500.0,2.0,-13.840683317888283,3.0316165354790128,15.0,21.0,16.872299853367295,92
500.0,2.0,-11.193847293562852,11.250419393723,22.0,9.0,22.444266687285854,92
500.0,2.0,20.45004010129775,-21.062015357949086,-43.0,27.0,-41.51205545924684,92
500.0,2.0,-1.858458638545174,5.429598465116514,5.0,7.0,7.2880571036616875,92
500.0,2.0,-8.50115789236904,13.550161440256817,22.0,21.0,22.05131933262586,92
500.0,2.0,1.63463901542845,-9.870234486812524,-10.0,4.0,-11.504873502240974,92
500.0,2.0,-14.5444964520258,-21.20742317112867,-8.0,22.0,-6.66292671910287,92
500.0,2.0,17.438928170717418,4.178042103246332,-13.0,19.0,-13.260886067471086,92
500.0,2.0,13.117900402753063,-2.210360786329082,-14.0,13.0,-15.328261189082145,92
500.0,2.0,-10.780744462292661,-4.197229665473551,7.0,23.0,6.58351479681911,92
500.0,2.0,20.414959739296958,-14.112263419886624,-34.0,21.0,-34.52722315918358,92
500.0,2.0,2.352530246308637,-17.044880522481556,-18.0,19.0,-19.39741076879019,92
500.0,2.0,-19.20850120537107,-8.05690341877788,11.0,20.0,11.151597786593191,92
500.0,2.0,-4.3138147828451565,-14.426931485757601,-10.0,24.0,-10.113116702912444,92
500.0,2.0,-6.933889155307398,2.853206456684254,8.0,21.0,9.787095611991653,92
500.0,2.0,-1.258593967113197,16.86175775884198,17.0,6.0,18.120351725955175,92
500.0,2.0,19.161139126560094,-2.8399997206789838,-21.0,25.0,-22.001138847239076,92
500.0,2.0,-11.973734685736293,-20.18693691047745,-9.0,28.0,-8.213202224741156,92
500.0,2.0,15.407834444530419,-1.6184022148518429,-15.0,5.0,-17.026236659382263,92
500.0,2.0,-14.284592591273475,5.793697116554074,21.0,23.0,20.078289707827548,92
500.0,2.0,-2.05416107839395,4.174983484270664,4.0,11.0,6.229144562664613,92
500.0,2.0,-2.2391327217619255,-7.4772103429803565,-8.0,17.0,-5.238077621218431,92
500.0,2.0,-20.56657846258829,-1.6129032367378975,21.0,4.0,18.953675225850393,92
500.0,2.0,2.346029915142929,10.315478314087603,10.0,16.0,7.969448398944674,92
500.0,2.0,22.109629974866888,-15.109126781433238,-37.0,22.0,-37.218756756300124,92
500.0,2.0,-8.695181251540195,15.571249909133348,24.0,19.0,24.26643116067354,92
500.0,2.0,4.95503500229495,10.29317390425151,6.0,34.0,5.338138901956561,92
500.0,2.0,-5.241863116009672,-16.974603375686037,-13.0,27.0,-11.732740259676365,92
500.0,2.0,21.11468626725005,-12.244457929644316,-33.0,18.0,-33.35914419689436,92
500.0,2.0,-13.740836525411382,-9.785726447841286,4.0,19.0,3.9551100775700956,92
500.0,2.0,-9.786328014973025,0.42869948379357314,10.0,1.0,10.215027498766599,92
500.0,2.0,15.333122852133831,18.4655240942299,3.0,20.0,3.1324012420960674,92
500.0,2.0,-14.752372462640915,18.933888745859374,34.0,23.0,33.68626120850029,92
500.0,2.0,-18.579869385795355,10.52793965632321,29.0,20.0,29.107809042118568,92
500.0,2.0,-21.985551324603268,1.4038684485150448,22.0,1.0,23.389419773118313,92
500.0,2.0,-11.778600166391561,18.90790678951863,30.0,22.0,30.68650695591019,92
500.0,2.0,-1.8737487072985193,-14.370286183582099,-14.0,4.0,-12.49653747628358,92
500.0,2.0,-10.336951975331901,-8.920647795208618,-1.0,17.0,1.4163041801232836,92
500.0,2.0,13.418491253439017,13.931386612766154,-1.0,4.0,0.5128953593271373,92
500.0,2.0,11.880776188284091,-19.369820338067562,-31.0,22.0,-31.250596526351654,92
500.0,2.0,-21.596368258332046,17.607185672017604,39.0,23.0,39.20355393034965,92
500.0,2.0,-19.510452707296952,-3.3047604620653566,16.0,19.0,16.205692245231596,92
500.0,2.0,-20.847583327849076,9.58439912638389,31.0,26.0,30.431982454232966,92
500.0,2.0,-19.466114584076365,7.165742387942688,26.0,21.0,26.63185697201905,92
500.0,2.0,-3.4575109314735353,-9.448427446370165,-6.0,20.0,-5.990916514896629,92
500.0,2.0,-2.7151575076377483,-0.7018256088104435,3.0,4.0,2.013331898827305,92
500.0,2.0,-14.798162367368198,-1.198346821188473,15.0,2.0,13.599815546179725,92
500.0,2.0,-18.74357917364585,-8.590129564924789,10.0,19.0,10.15344960872106,92
500.0,2.0,-7.737257331441942,1.7708182736228402,8.0,6.0,9.508075605064782,92
500.0,2.0,18.355418723591274,-1.2954675453783686,-19.0,4.0,-19.650886268969643,92
500.0,2.0,20.89897872757631,-2.508033640988943,-21.0,18.0,-23.407012368565255,92
500.0,2.0,-5.630507069431886,-14.206365346763384,-8.0,21.0,-8.575858277331498,92
500.0,2.0,-13.383047167208519,-14.199435293666927,-1.0,7.0,-0.8163881264584081,92
500.0,2.0,-12.313541223599072,20.86767134657693,33.0,21.0,33.181212570176,92
500.0,2.0,-10.652385460180879,17.678035092221663,29.0,21.0,28.330420552402543,92
500.0,2.0,6.693610580589786,-20.251786172244913,-27.0,19.0,-26.945396752834696,92
500.0,2.0,-2.214762819829649,-15.621290478554839,-16.0,17.0,-13.406527658725189,92
500.0,2.0,11.306518105331484,5.505910222221838,-7.0,27.0,-5.800607883109646,92
500.0,2.0,11.097531998909762,7.095320733724263,-4.0,21.0,-4.002211265185499,92
500.0,2.0,-17.662351535958088,-20.69397648308474,-3.0,27.0,-3.0316249471266516,92
500.0,2.0,-10.301774396700234,18.82343617798371,29.0,22.0,29.12521057468394,92
500.0,2.0,11.171110705098735,-14.472725801915834,-25.0,23.0,-25.64383650701457,92
500.0,2.0,9.69130044787878,-15.39452432800326,-25.0,25.0,-25.08582477588204,92
500.0,2.0,14.828172774977503,-13.522679406956666,-29.0,16.0,-28.35085218193417,92
500.0,2.0,-2.5425535165197704,20.00594276071031,21.0,21.0,22.548496277230083,92
500.0,2.0,14.06090021037873,13.85272930095108,-1.0,0.0,-0.20817090942765049,92
500.0,2.0,11.253647134319955,-21.84434923805174,-34.0,16.0,-33.097996372371696,92
500.0,2.0,8.818988430545726,-14.500649353375973,-23.0,22.0,-23.3196377839217,92
500.0,2.0,-12.785976344283121,10.92742885958097,23.0,19.0,23.71340520386409,92
500.0,2.0,-3.799825699055412,-15.63767633231624,-12.0,20.0,-11.837850633260828,92
500.0,2.0,-7.157426420720878,-17.737894690061633,-10.0,19.0,-10.580468269340756,92
500.0,2.0,19.848365744288543,3.1978183473843877,-17.0,21.0,-16.650547396904155,92
500.0,2.0,-6.588757259200115,4.834204048792351,12.0,27.0,11.422961307992466,92
500.0,2.0,-18.24471849322777,2.7027365240821988,19.0,20.0,20.947455017309967,92
500.0,2.0,13.681775998302685,-15.832647147307828,-29.0,18.0,-29.514423145610515,92
500.0,2.0,-1.2951485380915022,-4.182042123999273,-4.0,5.0,-2.886893585907771,92
500.0,2.0,1.9432168764833762,3.862834624021806,4.0,5.0,1.91961774753843,92
500.0,2.0,-2.5864933589309236,8.023367273108738,8.0,23.0,10.609860632039661,92
500.0,2.0,21.114174087156194,-13.42723682326001,-34.0,23.0,-34.541410910416204,92
500.0,2.0,-10.311707030727094,2.239319262282746,10.0,15.0,12.55102629300984,92
500.0,2.0,2.303749586519999,18.589838817660677,18.0,15.0,16.28608923114068,92
500.0,2.0,18.64861819308379,-4.770732772175327,-24.0,24.0,-23.41935096525912,92
500.0,2.0,4.9094772870489685,-3.7477152785730534,-8.0,32.0,-8.657192565622022,92
500.0,2.0,-11.364930674593799,-3.906332735118952,7.0,21.0,7.458597939474847,92
500.0,2.5,-20.215245914283685,18.006112422848766,38.0,31.0,38.22135833713245,94
500.0,2.5,-7.335959200396048,-5.715956117532522,-1.0,24.0,1.6200030828635263,94
500.0,2.5,-14.44291178399398,14.226122405176877,29.0,20.0,28.66903418917086,94
500.0,2.5,2.6777567567882103,0.2036029194684419,-3.0,6.0,-2.4741538373197685,94
500.0,2.5,15.48760903748417,-13.047138129291737,-30.0,31.0,-28.534747166775908,94
500.0,2.5,-16.017704707136794,3.9109212406808207,19.0,22.0,19.928625947817615,94
500.0,2.5,10.134261893446721,5.407294699380844,-3.0,31.0,-4.726967194065877,94
500.0,2.5,-4.288630384337979,0.037941465949547504,4.0,4.0,4.326571850287526,94
500.0,2.5,4.360202375633218,-18.6729097041227,-25.0,34.0,-23.033112079755917,94
500.0,2.5,-5.062726078368563,10.4298900247721,14.0,20.0,15.492616103140662,94
500.0,2.5,-7.842529820086309,19.349432152174103,28.0,25.0,27.191961972260412,94
500.0,2.5,12.16602013451759,-9.77412520383686,-22.0,26.0,-21.940145338354448,94
500.0,2.5,15.777522835184623,21.20488130707526,4.0,26.0,5.4273584718906385,94
500.0,2.5,1.322880023574195,18.39696460559977,18.0,7.0,17.074084582025574,94
500.0,2.5,-17.435504140308655,0.42628088227608607,17.0,6.0,17.86178502258474,94
500.0,2.5,15.161199479159567,-11.039111934668066,-26.0,23.0,-26.200311413827635,94
500.0,2.5,10.797348340431725,18.819373708684683,8.0,23.0,8.022025368252958,94
500.0,2.5,-6.825469080253727,-12.424068785496841,-4.0,26.0,-5.598599705243114,94
500.0,2.5,-8.448066432184657,11.189483544212536,20.0,23.0,19.637549976397192,94
500.0,2.5,-5.924457388418331,-9.785485541191608,-3.0,22.0,-3.8610281527732777,94
500.0,2.5,-18.610918688392985,6.49044536218103,25.0,21.0,25.101364050574016,94
500.0,2.5,10.476037919600266,0.5701827026985073,-10.0,5.0,-9.90585521690176,94
500.0,2.5,-6.096335124213628,1.471540708483467,6.0,2.0,7.567875832697094,94
500.0,2.5,-18.61322258054003,13.809763397726346,32.0,23.0,32.422985978266375,94
500.0,2.5,21.7420760058476,3.141011608995589,-19.0,24.0,-18.60106439685201,94
500.0,2.5,8.163350694319755,-8.167496378928696,-18.0,31.0,-16.33084707324845,94
500.0,2.5,-14.173285325459428,-13.984528128300758,-1.0,0.0,0.18875719715867056,94
500.0,2.5,-11.755571379279147,-10.826951302146398,-1.0,10.0,0.9286200771327486,94
500.0,2.5,20.360775628936103,13.182270543193965,-8.0,21.0,-7.178505085742138,94
500.0,2.5,7.238565949063279,2.6021390296875775,-5.0,18.0,-4.636426919375701,94
500.0,2.5,20.387788594483784,15.02037863290799,-6.0,24.0,-5.3674099615757935,94
500.0,2.5,21.57538130848113,13.595317514817708,-8.0,19.0,-7.9800637936634224,94
500.0,2.5,11.80702382941175,-2.5006646253552622,-12.0,22.0,-14.307688454767014,94
500.0,2.5,15.470420909895555,16.583463955917715,-1.0,11.0,1.1130430460221596,94
500.0,2.5,-4.303414296322646,-5.112952580606506,-1.0,10.0,-0.8095382842838603,94
500.0,2.5,21.728621914475067,-5.4957593870133445,-28.0,29.0,-27.22438130148841,94
500.0,2.5,12.073914542137386,-8.679099007530432,-20.0,24.0,-20.75301354966782,94
500.0,2.5,-4.230371691074038,-12.188057718955305,-8.0,19.0,-7.957686027881267,94
500.0,2.5,11.829099514845181,-15.502617205660039,-27.0,24.0,-27.33171672050522,94
500.0,2.5,-21.750234486397158,5.061631694596668,27.0,29.0,26.811866180993825,94
500.0,2.5,-20.297616451591324,-15.570215401399132,4.0,26.0,4.727401050192192,94
500.0,2.5,-7.672663773897982,-6.945580441770033,-1.0,7.0,0.7270833321279495,94
500.0,2.5,-3.822286126291219,-10.757006056304405,-7.0,20.0,-6.934719930013186,94
500.0,2.5,13.916522789682544,11.329748988707912,-3.0,26.0,-2.5867738009746315,94
500.0,2.5,-16.3332057812864,7.7371457931981515,25.0,29.0,24.07035157448455,94
500.0,2.5,17.854041337574426,19.89278970381659,-1.0,27.0,2.0387483662421637,94
500.0,2.5,-22.01359328361331,-14.207419602655094,8.0,21.0,7.806173680958217,94
500.0,2.5,-18.433631746892264,18.667153021570055,38.0,33.0,37.10078476846232,94
500.0,2.5,-13.427712678912892,1.1000122766892022,13.0,5.0,14.527724955602094,94
500.0,2.5,-11.578546221835788,-20.197065866488654,-9.0,21.0,-8.618519644652865,94
500.0,2.5,-13.698978960422766,12.99297809373645,27.0,24.0,26.691957054159218,94
500.0,2.5,-17.199402924834473,14.391241182664208,32.0,18.0,31.590644107498683,94
500.0,2.5,-15.196181042630384,-3.203759975250681,11.0,18.0,11.992421067379702,94
500.0,2.5,-3.541648768343409,-9.749348866974312,-6.0,20.0,-6.207700098630903,94
500.0,2.5,-15.857267585383191,-3.78268888529464,12.0,22.0,12.074578700088551,94
500.0,2.5,8.189131217031665,10.696336406917581,2.0,24.0,2.507205189885916,94
500.0,2.5,-5.7586577702723165,-12.714259834981116,-8.0,25.0,-6.955602064708799,94
500.0,2.5,-16.221087620017578,-2.338842234218032,14.0,21.0,13.882245385799546,94
500.0,2.5,19.640693680738824,-9.541217537850063,-30.0,29.0,-29.181911218588887,94
500.0,2.5,16.961501155171735,-20.545523510053613,-36.0,25.0,-37.507024665225345,94
500.0,2.5,9.243134191833251,-7.691333306047488,-16.0,24.0,-16.93446749788074,94
500.0,2.5,13.662180500566832,-19.25548463878857,-33.0,23.0,-32.9176651393554,94
500.0,2.5,-13.599311364053227,19.25844725108567,33.0,21.0,32.8577586151389,94
500.0,2.5,12.914347934846234,1.1450948276377393,-13.0,2.0,-11.769253107208494,94
500.0,2.5,-2.3029356816043203,4.632727960083558,7.0,15.0,6.935663641687878,94
500.0,2.5,-12.336547947843444,-2.473766399855213,10.0,24.0,9.86278154798823,94
500.0,2.5,5.8505102072136275,-6.222180365000944,-14.0,37.0,-12.072690572214572,94
500.0,2.5,2.4338852020796735,11.32850205182532,8.0,24.0,8.894616849745645,94
500.0,2.5,-1.1346620987862521,-9.587339129775543,-10.0,4.0,-8.45267703098929,94
500.0,2.5,13.499802308297634,0.5573416015669602,-14.0,5.0,-12.942460706730673,94
500.0,2.5,9.017441520546752,20.658380780076783,11.0,25.0,11.64093925953003,94
500.0,2.5,-20.467116606209053,9.904503220327028,30.0,27.0,30.371619826536083,94
500.0,2.5,-15.595166744715563,2.0934916266254024,16.0,17.0,17.688658371340964,94
500.0,2.5,7.387709198060421,9.608606247718475,2.0,23.0,2.2208970496580545,94
500.0,2.5,11.954403754078422,17.01617467626663,4.0,21.0,5.061770922188208,94
500.0,2.5,7.635118782719464,-17.718435299030773,-25.0,21.0,-25.353554081750236,94
500.0,2.5,2.587920123446966,-5.19187313166888,-8.0,20.0,-7.779793255115846,94
500.0,2.5,12.660252540016124,-2.9359525471040673,-16.0,23.0,-15.596205087120191,94
500.0,2.5,1.599017728399477,16.255513591181504,15.0,17.0,14.656495862782027,94
500.0,2.5,-2.8397624268975545,3.8201909536415397,8.0,30.0,6.659953380539094,94
500.0,2.5,-18.033799857816923,20.4568102052878,40.0,30.0,38.490610063104725,94
500.0,2.5,11.889931988461136,14.420602108691725,2.0,27.0,2.530670120230589,94
500.0,2.5,20.81404495915399,15.857745315457532,-4.0,24.0,-4.9562996436964575,94
500.0,2.5,0.812265968933506,5.588731557879721,5.0,7.0,4.776465588946215,94
500.0,2.5,-12.86674640756588,10.959476918351022,24.0,23.0,23.826223325916903,94
500.0,2.5,-13.444392615990553,4.396698991708766,17.0,19.0,17.84109160769932,94
500.0,2.5,-16.37939884101167,15.364868227065315,32.0,10.0,31.744267068076987,94
500.0,2.5,5.843381623066752,13.384479656516397,8.0,18.0,7.541098033449646,94
500.0,2.5,3.4631903311467034,-6.925064784856118,-12.0,24.0,-10.38825511600282,94
500.0,2.5,-15.415591304984433,-1.7887050242229101,15.0,8.0,13.626886280761523,94
500.0,2.5,-2.769480069735729,13.664180617877971,16.0,22.0,16.4336606876137,94
500.0,2.5,-16.748377235030052,14.714298969987944,32.0,18.0,31.462676205017996,94
500.0,2.5,10.078963125805874,13.994422221241765,4.0,17.0,3.9154590954358905,94
500.0,2.5,16.855966882172435,11.067051128537823,-5.0,21.0,-5.788915753634612,94
500.0,2.5,5.643101671642968,15.591148652817516,9.0,27.0,9.94804698117455,94
500.0,2.5,-8.620711356568776,9.69526752842318,18.0,25.0,18.315978884991956,94
